class_name,method_name,code_lines 
TokenTest,testUsesOneExtraByteForIdsThatCanBeRepresentedAsByte,6
TokenTest,testUsesOneExtraByteForUtf8StringsWith1ByteCharacters,6
TokenTest,testUsesOneExtraByteForUtf8StringsWith2ByteCharacters,6
TokenTest,testUsesTwoExtraBytesForIdsThatCanBeRepresentedAsShort,6
TokenTest,writeOneToken,3
HierarchicalStreamCopier,copy,17
HierarchicalStreamCopierTest,createReader,10
HierarchicalStreamCopierTest,testSkipsValueIfEmpty,13
IllegalWriterStateException,getState,28
AbstractJsonWriter,addAttribute,4
AbstractJsonWriter,endNode,11
AbstractJsonWriter,getType,7
AbstractJsonWriter,handleCheckedStateTransition,9
AbstractJsonWriter,handleStateTransition,288
AbstractJsonWriter,isArray,8
AbstractJsonWriter,setValue,8
AbstractJsonWriter,startNode,3
AbstractJsonWriter,startNode,8
JettisonMappedXmlDriver,createReader,20
JettisonMappedXmlDriver,createReader,7
JettisonMappedXmlDriver,createReader,7
JettisonMappedXmlDriver,createReader,20
JettisonMappedXmlDriver,createWriter,12
JettisonMappedXmlDriver,createWriter,12
JettisonMappedXmlDriverTest,setUp,9
JettisonMappedXmlDriverTest,tearDown,4
JettisonMappedXmlDriverTest,testArrayList,9
JettisonMappedXmlDriverTest,testDefaultValue,13
JettisonMappedXmlDriverTest,testDoesEscapeValuesAccordingRfc4627,4
JettisonMappedXmlDriverTest,testDoesHandleQuotesAndEscapes,13
JettisonMappedXmlDriverTest,testEmbeddedXml,9
JettisonMappedXmlDriverTest,testEmptyArray,8
JettisonMappedXmlDriverTest,testHierarchyRead,8
JettisonMappedXmlDriverTest,testJettisonConfigured,17
JettisonMappedXmlDriverTest,testListWithComplexNestedObjects,15
JettisonMappedXmlDriverTest,testListWithDifferentSimpleObjects,10
JettisonMappedXmlDriverTest,testListWithOneSimpleObject,8
JettisonMappedXmlDriverTest,testListWithSimpleObjects,10
JettisonMappedXmlDriverTest,testLongValueWithHighPrecision,10
JettisonMappedXmlDriverTest,testObjectStream,13
JettisonMappedXmlDriverTest,testProperties,16
JettisonMappedXmlDriverTest,testReadSimple,6
JettisonMappedXmlDriverTest,testSingletonListWithComplexObject,9
JettisonMappedXmlDriverTest,testSpecialNames,10
JettisonMappedXmlDriverTest,testWriteHierarchy,16
JettisonMappedXmlDriverTest,testWriteSimple,5
JettisonMappedXmlDriverTest,todoTestCanMarshalEmbeddedExternalizable,13
JettisonMappedXmlDriverTest,todoTestEmptyList,7
JettisonStaxWriter,endNode,13
JettisonStaxWriter,startNode,3
JettisonStaxWriter,startNode,14
JsonHierarchicalStreamDriver,createReader,3
JsonHierarchicalStreamDriver,createReader,3
JsonHierarchicalStreamDriver,createReader,3
JsonHierarchicalStreamDriver,createReader,3
JsonHierarchicalStreamDriver,createWriter,8
JsonHierarchicalStreamDriver,createWriter,3
MenuItem,hashCode,3
JsonHierarchicalStreamDriverTest,createDriver,3
JsonHierarchicalStreamDriverTest,normalizeExpectation,3
JsonHierarchicalStreamDriverTest,setUp,4
JsonHierarchicalStreamDriverTest,testBracesAndSquareBracketsAreNotEscaped,4
JsonHierarchicalStreamDriverTest,testCanMarshalArrays,9
JsonHierarchicalStreamDriverTest,testCanMarshalElementWithEmptyArray,9
JsonHierarchicalStreamDriverTest,testCanMarshalEmbeddedExternalizable,17
JsonHierarchicalStreamDriverTest,testCanMarshalExternalizable,14
JsonHierarchicalStreamDriverTest,testCanMarshalJavaMap,28
JsonHierarchicalStreamDriverTest,testCanMarshalLists,11
JsonHierarchicalStreamDriverTest,testCanMarshalNestedMap,31
JsonHierarchicalStreamDriverTest,testCanMarshalProperties,28
JsonHierarchicalStreamDriverTest,testCanMarshalSets,16
JsonHierarchicalStreamDriverTest,testCanMarshalSimpleTypes,65
JsonHierarchicalStreamDriverTest,testCanMarshalSimpleTypesWithNullMembers,14
JsonHierarchicalStreamDriverTest,testCanMarshalTypesWithPrimitives,42
JsonHierarchicalStreamDriverTest,testCanWriteEmbeddedCalendar,31
JsonHierarchicalStreamDriverTest,testColor,11
JsonHierarchicalStreamDriverTest,testDoesEscapeValuesAccordingRfc4627,4
JsonHierarchicalStreamDriverTest,testDoesHandleQuotesAndEscapes,12
JsonHierarchicalStreamDriverTest,testDoesNotSupportInputStream,8
JsonHierarchicalStreamDriverTest,testDoesNotSupportReader,8
JsonHierarchicalStreamDriverTest,testDoesWriteAttributesAsStringValues,16
JsonHierarchicalStreamDriverTest,testIgnoresAttributeForCollectionMember,15
JsonHierarchicalStreamDriverTest,testRealTypeIsHonoredWhenWritingTheValue,34
JsonHierarchicalStreamDriverTest,testSimpleInteger,4
JsonHierarchicalStreamDriverTest,testSupportsAllConvertersWithASingleValue,13
JsonHierarchicalStreamDriverTest,testWillWriteTagValueAsDefaultValueIfNecessary,25
Format,getLineIndenter,3
Format,getNameCoder,3
Format,getNewLine,3
Format,mode,3
JsonWriter,addLabel,11
JsonWriter,addValue,12
JsonWriter,close,3
JsonWriter,endArray,4
JsonWriter,endNewLine,9
JsonWriter,endObject,4
JsonWriter,flush,3
JsonWriter,nextElement,4
JsonWriter,startArray,7
JsonWriter,startNewLine,5
JsonWriter,startObject,7
JsonWriter,underlyingWriter,3
JsonWriter,writeNewLine,8
JsonWriter,writeText,41
YString,toString,3
HandlerConverter,canConvert,3
HandlerConverter,marshal,14
HandlerConverter,unmarshal,10
JsonWriterFormatTest,runTest,3
JsonWriterFormatTest,suite,231
JsonWriterFormatTest,toJSON,9
JsonWriterFormatTest,writeJSON,9
1,createWriter,4
2,createWriter,4
JsonWriterModeDroppingRootTest,createDriver,11
JsonWriterModeDroppingRootTest,normalizeExpectation,3
JsonWriterModeDroppingRootTest,setUp,6
JsonWriterModeDroppingRootTest,testBracesAndSquareBracketsAreNotEscaped,7
JsonWriterModeDroppingRootTest,testCanMarshalSets,14
JsonWriterModeDroppingRootTest,testRealTypeIsHonoredWhenWritingTheValue,31
JsonWriterModeDroppingRootTest,testStrictJSON,17
JsonWriterModeDroppingRootTest,testWillWriteTagValueAsDefaultValueIfNecessary,21
JsonWriterModeTest,assertValidJSON,4
JsonWriterModeTest,equals,17
JsonWriterModeTest,equals,16
JsonWriterModeTest,equals,20
JsonWriterModeTest,runTest,5
JsonWriterModeTest,suite,26
JsonWriterModeTest,toConsole,9
JsonWriterModeTest,toJSON,5
JsonWriterModeTest,writeJSON,6
NameCoderWrapper,decodeAttribute,3
NameCoderWrapper,decodeNode,3
NameCoderWrapper,encodeAttribute,3
NameCoderWrapper,encodeNode,3
NoNameCoder,decodeAttribute,3
NoNameCoder,decodeNode,3
NoNameCoder,encodeAttribute,3
NoNameCoder,encodeNode,3
StaticNameCoder,decodeAttribute,4
StaticNameCoder,decodeNode,4
StaticNameCoder,encodeAttribute,4
StaticNameCoder,encodeNode,4
StaticNameCoder,invertMap,7
StaticNameCoder,readResolve,9
StaticNameCoderTest,testMappingIsNotSharedBetweenNodesAndAttributes,13
StaticNameCoderTest,testMappingIsSharedWhenAttributesAreNull,12
StaticNameCoderTest,testMappingIsSymmetrical,11
StaticNameCoderTest,testParametersByReference,16
StaticNameCoderTest,testUnmappedNodesAndAttributes,13
Path,apply,22
Path,depthOfPathDivergence,9
Path,equals,20
Path,explicit,21
Path,hashCode,7
Path,isAncestor,11
Path,normalize,9
Path,relativeTo,18
Path,toString,13
1,runTest,8
PathTest,addTest,15
PathTest,suite,68
PathTracker,depth,3
PathTracker,getPath,12
PathTracker,peekElement,3
PathTracker,peekElement,17
PathTracker,popElement,6
PathTracker,pushElement,18
PathTracker,resizeStacks,11
PathTrackerTest,setUp,5
PathTrackerTest,testAddsIndexIfSiblingOfSameTypeAlreadyExists,33
PathTrackerTest,testAssociatesIndexOnlyWithDirectParent,38
PathTrackerTest,testExposesXpathLikeExpressionOfLocationInWriter,53
PathTrackingReader,appendErrors,4
PathTrackingReader,moveDown,4
PathTrackingReader,moveUp,4
PathTrackingReaderTest,testDecoratesReaderAndTracksPath,29
PathTrackingReaderTest,testPathsAreDecodedInTracker,16
PathTrackingWriter,endNode,4
PathTrackingWriter,startNode,4
PathTrackingWriter,startNode,4
PathTrackingWriterTest,setUp,8
PathTrackingWriterTest,testDecoratesXmlWriterProxyingAllInvocations,9
PathTrackingWriterTest,testEncodesPathInTracker,16
PathTrackingWriterTest,testInterceptsWhenWriterMovesLocationInDocumentAndUpdatesPathTracker,16
Xpp3DomBuilder,build,9
XppDom,addChild,5
XppDom,build,55
XppDom,getAttribute,3
XppDom,getAttributeNames,7
XppDom,getChild,3
XppDom,getChild,3
XppDom,getChildCount,7
XppDom,getChildren,7
XppDom,getChildren,17
XppDom,getName,3
XppDom,getParent,3
XppDom,getValue,3
XppDom,readResolve,7
XppDom,setAttribute,7
XppDom,setParent,3
XppDom,setValue,3
XppDomComparator,compare,14
XppDomComparator,compareInternal,93
XppDomComparatorTest,assertEquals,5
XppDomComparatorTest,setUp,5
XppDomComparatorTest,testCompareWithoutReference,8
XppDomComparatorTest,testEqualsAttributes,7
XppDomComparatorTest,testEqualsAttributesInDifferentOrder,6
XppDomComparatorTest,testEqualsDocumentsWithChildren,7
XppDomComparatorTest,testEqualsEmptyDocuments,7
XppDomComparatorTest,testSortsAccordingNumberOfAttributes,8
XppDomComparatorTest,testSortsAccordingNumberOfChildren,8
XppDomComparatorTest,testSortsAttributesBeforeElements,8
XppDomComparatorTest,testSortsDifferentAttributes,8
XppDomComparatorTest,testSortsElementsByName,8
XppDomComparatorTest,testSortsElementsByNthName,8
XppDomComparatorTest,testSortsElementsWithDifferentValue,8
XppDomComparatorTest,testSortsElementsWithValueAndNull,8
XppDomComparatorTest,testSortsSameAttributes,8
XppDomComparatorTest,testWillResetXPathAfterRecursion,8
XppFactory,buildDom,5
XppFactory,buildDom,5
XppFactory,buildDom,3
XppFactory,createDefaultParser,4
AbstractDocumentReader,appendErrors,2
AbstractDocumentReader,close,3
AbstractDocumentReader,getCurrent,3
AbstractDocumentReader,getLevel,3
AbstractDocumentReader,hasMoreChildren,9
AbstractDocumentReader,moveDown,9
AbstractDocumentReader,moveUp,5
AbstractDocumentWriter,close,3
AbstractDocumentWriter,endNode,7
AbstractDocumentWriter,endNodeInternally,2
AbstractDocumentWriter,flush,3
AbstractDocumentWriter,getCurrent,3
AbstractDocumentWriter,getTopLevelNodes,3
AbstractDocumentWriter,startNode,4
AbstractDocumentWriterTest,assertDocumentProducedIs,3
AbstractDocumentWriterTest,assertDocumentProducedIs,14
AbstractDocumentWriterTest,assertDocumentProducedIs,14
AbstractDocumentWriterTest,equals,23
AbstractDocumentWriterTest,testAttributesAreResettedForNewNode,10
AbstractDocumentWriterTest,testProducesDomElements,5
AbstractDocumentWriterTest,testSupportsAttributes,6
AbstractDocumentWriterTest,testSupportsEmptyNestedTags,6
AbstractDocumentWriterTest,testSupportsNestedElements,19
AbstractPullReader,getLevel,3
AbstractPullReader,getNodeName,3
AbstractPullReader,getValue,36
AbstractPullReader,hasMoreChildren,15
AbstractPullReader,mark,3
AbstractPullReader,move,12
AbstractPullReader,moveDown,9
AbstractPullReader,moveUp,6
AbstractPullReader,peekNextChild,16
AbstractPullReader,readEvent,15
AbstractPullReader,readRealEvent,12
AbstractPullReader,reset,6
AbstractReaderTest,testAllowsValueToBeReadWithoutDisturbingChildren,28
AbstractReaderTest,testAttributesCanBeFetchedFromTags,17
AbstractReaderTest,testCanNavigateDownChildTagsByIndex,54
AbstractReaderTest,testCanReadAttributeWithEncodedWhitespace,5
AbstractReaderTest,testCanReadEncodedAttribute,5
AbstractReaderTest,testCanReadLineFeedInString,5
AbstractReaderTest,testCanSkipStructures,30
AbstractReaderTest,testExposesAttributesKeysAndValuesByIndex,18
AbstractReaderTest,testExposesAttributesKeysAsIterator,25
AbstractReaderTest,testExposesTextValueOfCurrentElementButNotChildren,9
AbstractReaderTest,testKeepsWhitespaceAroundText,6
AbstractReaderTest,testNullCharacterInValue,5
AbstractReaderTest,testReturnsLastResultForHasMoreChildrenIfCalledRepeatedlyWithoutMovingNode,8
AbstractReaderTest,testStartsAtRootTag,5
AbstractStaxReaderTest,createReader,3
AbstractStaxReaderTest,createReader,3
AbstractStaxReaderTest,testNamespacesAtRoot,30
AbstractStaxReaderTest,testPrefixDefinitionsAreIgnoredWhenReadingXML,30
AbstractStaxReaderTest,testUsingDifferentNamespacesSameAliases,35
AbstractStaxWriterTest,marshalNonRepairing,4
AbstractStaxWriterTest,marshalRepairing,4
AbstractStaxWriterTest,marshalWithBothRepairingModes,4
AbstractStaxWriterTest,marshall,7
AbstractStaxWriterTest,setUp,13
AbstractStaxWriterTest,testNamespacedXmlWithPrefix,15
AbstractStaxWriterTest,testNamespacedXmlWithPrefixTwice,21
AbstractStaxWriterTest,testNamespacedXmlWithSameAlias,20
AbstractStaxWriterTest,testNamespacedXmlWithoutPrefix,15
AbstractXMLReaderTest,getSpecialCharsInJavaNamesForXml10,3
AbstractXMLReaderTest,getSpecialCharsInJavaNamesForXml10_4th,3
AbstractXMLReaderTest,getSpecialCharsInJavaNamesForXml11,3
AbstractXMLReaderTest,testCanReadCDATAWithEmbeddedTags,6
AbstractXMLReaderTest,testChildTagsCanBeMixedWithOtherNodes,17
AbstractXMLReaderTest,testISOControlCharactersInValue,5
AbstractXMLReaderTest,testIsXXEVulnerableWithExternalGeneralEntity,12
AbstractXMLReaderTest,testIsXXEVulnerableWithExternalParameterEntity,13
AbstractXMLReaderTest,testNonUnicodeCharacterInCDATA,6
AbstractXMLReaderTest,testNonUnicodeCharacterInValue,5
AbstractXMLReaderTest,testReturnsEmptyStringForEmptyTags,8
AbstractXMLReaderTest,testSupportsFieldsWithSpecialChars,13
AbstractXMLReaderTest,testSupportsFieldsWithSpecialCharsInXml11,14
AbstractXMLReaderTest,testTextCanBeExtractedFromTag,13
AbstractXMLWriterTest,testAttributesAreResettedForNewNode,14
AbstractXMLWriterTest,testEscapesWhitespaceCharactersInAttribute,7
AbstractXMLWriterTest,testEscapesWhitespaceCharactersInValue,11
AbstractXMLWriterTest,testEscapesXmlUnfriendlyCharacters,8
AbstractXMLWriterTest,testProducesXmlElements,7
AbstractXMLWriterTest,testSupportsAttributes,8
AbstractXMLWriterTest,testSupportsEmptyNestedTags,8
AbstractXMLWriterTest,testSupportsEmptyTags,6
AbstractXMLWriterTest,testSupportsNestedElements,22
AbstractXmlDriver,xmlFriendlyReplacer,4
AbstractXmlReader,escapeXmlName,3
AbstractXmlReader,unescapeXmlName,3
AbstractXmlWriter,escapeXmlName,3
AbstractXppDomDriver,createReader,9
AbstractXppDomDriver,createReader,11
AbstractXppDomDriver,createWriter,3
AbstractXppDomDriver,createWriter,3
AbstractXppDriver,createReader,9
AbstractXppDriver,createReader,7
AbstractXppDriver,createWriter,3
AbstractXppDriver,createWriter,3
BEAStaxDriver,createInputFactory,7
BEAStaxDriver,createOutputFactory,3
BEAStaxReaderTest,createDriver,3
BEAStaxReaderTest,testISOControlCharactersInCDATA,6
BEAStaxReaderTest,testISOControlCharactersInValue,3
BEAStaxReaderTest,testIsXXEVulnerableWithExternalParameterEntity,4
BEAStaxReaderTest,testNullCharacterInValue,3
BEAStaxReaderTest,testSupportsFieldsWithSpecialCharsInXml11,3
BEAStaxWriterTest,assertXmlProducedIs,9
BEAStaxWriterTest,getStaxDriver,3
BEAStaxWriterTest,getXMLHeader,3
BEAStaxWriterTest,marshalRepairing,8
CompactWriter,endOfLine,3
1,writeText,5
CompactWriterTest,assertXmlProducedIs,3
CompactWriterTest,setUp,5
CompactWriterTest,testAttributesCanBeWritten,14
CompactWriterTest,testEncodesFunnyXmlChars,9
CompactWriterTest,testWriteTextAsCDATA,18
CompactWriterTest,testXmlIsIndented,18
1,close,3
Dom4JDriver,createReader,9
Dom4JDriver,createReader,8
Dom4JDriver,createReader,8
Dom4JDriver,createReader,8
Dom4JDriver,createReader,8
Dom4JDriver,createWriter,6
Dom4JDriver,createWriter,11
Dom4JDriver,getDocumentFactory,3
Dom4JDriver,getOutputFormat,3
Dom4JDriver,setDocumentFactory,3
Dom4JDriver,setOutputFormat,3
Dom4JReader,appendErrors,3
Dom4JReader,getAttribute,3
Dom4JReader,getAttribute,3
Dom4JReader,getAttributeCount,3
Dom4JReader,getAttributeName,3
Dom4JReader,getChild,3
Dom4JReader,getChildCount,3
Dom4JReader,getNodeName,3
Dom4JReader,getParent,3
Dom4JReader,getValue,3
Dom4JReader,peekNextChild,8
Dom4JReader,reassignCurrentElement,3
Dom4JReaderTest,createReader,4
Dom4JReaderTest,getSpecialCharsInJavaNamesForXml10,3
Dom4JReaderTest,testCanReadFromElementOfLargerDocument,18
Dom4JReaderTest,testIsXXEVulnerableWithExternalGeneralEntity,11
Dom4JReaderTest,testIsXXEVulnerableWithExternalParameterEntity,11
Dom4JReaderTest,testNonUnicodeCharacterInCDATA,3
Dom4JReaderTest,testNonUnicodeCharacterInValue,3
Dom4JReaderTest,testNullCharacterInValue,3
Dom4JWriter,addAttribute,3
Dom4JWriter,createNode,8
Dom4JWriter,setValue,3
Dom4JWriter,top,3
Dom4JWriterTest,createDocumentReaderFor,3
Dom4JWriterTest,setUp,4
Dom4JXmlWriter,addAttribute,3
Dom4JXmlWriter,close,8
Dom4JXmlWriter,endNode,21
Dom4JXmlWriter,flush,7
Dom4JXmlWriter,setValue,12
Dom4JXmlWriter,startElement,7
Dom4JXmlWriter,startNode,12
Dom4JXmlWriterTest,assertXmlProducedIs,8
Dom4JXmlWriterTest,setUp,13
DomDriver,createDocumentBuilderFactory,9
DomDriver,createReader,3
DomDriver,createReader,3
DomDriver,createReader,3
DomDriver,createReader,3
DomDriver,createReader,25
DomDriver,createWriter,7
DomDriver,createWriter,3
DomReader,getAttribute,3
DomReader,getAttribute,4
DomReader,getAttributeCount,3
DomReader,getAttributeName,3
DomReader,getChild,3
DomReader,getChildCount,3
DomReader,getNodeName,3
DomReader,getParent,3
DomReader,getValue,13
DomReader,peekNextChild,10
DomReader,reassignCurrentElement,11
DomReaderTest,buildDocument,7
DomReaderTest,createReader,4
DomReaderTest,getSpecialCharsInJavaNamesForXml10,3
DomReaderTest,testCanReadFromElementOfLargerDocument,17
DomReaderTest,testExposesAttributesKeysAndValuesByIndex,28
DomReaderTest,testIsXXEVulnerableWithExternalGeneralEntity,11
DomReaderTest,testIsXXEVulnerableWithExternalParameterEntity,11
DomReaderTest,testNonUnicodeCharacterInCDATA,3
DomReaderTest,testNonUnicodeCharacterInValue,3
DomReaderTest,testNullCharacterInValue,3
DomWriter,addAttribute,3
DomWriter,createNode,11
DomWriter,setValue,3
DomWriter,top,3
DomWriterTest,createDocumentReaderFor,3
DomWriterTest,setUp,7
DomWriterTest,testCanWriteIntoArbitraryNode,20
DomWriterTest,testCanWriteIntoArbitraryNodeAgain,20
JDom2AcceptanceTest,setUp,6
JDom2AcceptanceTest,testMarshalsObjectToJDOM,26
JDom2AcceptanceTest,testUnmarshalsObjectFromJDOM,19
JDom2Driver,createBuilder,5
JDom2Driver,createReader,11
JDom2Driver,createReader,11
JDom2Driver,createReader,11
JDom2Driver,createReader,11
JDom2Driver,createWriter,3
JDom2Driver,createWriter,3
JDom2Reader,getAttribute,3
JDom2Reader,getAttribute,3
JDom2Reader,getAttributeCount,3
JDom2Reader,getAttributeName,3
JDom2Reader,getChild,3
JDom2Reader,getChildCount,3
JDom2Reader,getNodeName,3
JDom2Reader,getParent,3
JDom2Reader,getValue,3
JDom2Reader,peekNextChild,7
JDom2Reader,reassignCurrentElement,3
JDom2ReaderTest,createReader,3
JDom2ReaderTest,getSpecialCharsInJavaNamesForXml10,3
JDom2ReaderTest,getSpecialCharsInJavaNamesForXml11,3
JDom2ReaderTest,testCanReadFromElementOfLargerDocument,18
JDom2ReaderTest,testISOControlCharactersInValue,3
JDom2ReaderTest,testIsXXEVulnerableWithExternalGeneralEntity,11
JDom2ReaderTest,testIsXXEVulnerableWithExternalParameterEntity,11
JDom2ReaderTest,testNonUnicodeCharacterInCDATA,3
JDom2ReaderTest,testNonUnicodeCharacterInValue,3
JDom2ReaderTest,testNullCharacterInValue,3
JDom2Writer,addAttribute,3
JDom2Writer,createNode,8
JDom2Writer,setValue,3
JDom2Writer,top,3
JDom2WriterTest,createDocumentReaderFor,3
JDom2WriterTest,setUp,4
JDomAcceptanceTest,setUp,6
JDomAcceptanceTest,testMarshalsObjectToJDOM,26
JDomAcceptanceTest,testUnmarshalsObjectFromJDOM,19
JDomDriver,createBuilder,5
JDomDriver,createReader,11
JDomDriver,createReader,11
JDomDriver,createReader,11
JDomDriver,createReader,11
JDomDriver,createWriter,3
JDomDriver,createWriter,3
JDomReader,getAttribute,3
JDomReader,getAttribute,3
JDomReader,getAttributeCount,3
JDomReader,getAttributeName,3
JDomReader,getChild,3
JDomReader,getChildCount,3
JDomReader,getNodeName,3
JDomReader,getParent,11
JDomReader,getValue,3
JDomReader,peekNextChild,8
JDomReader,reassignCurrentElement,3
JDomReaderTest,createReader,3
JDomReaderTest,getSpecialCharsInJavaNamesForXml10,3
JDomReaderTest,getSpecialCharsInJavaNamesForXml11,3
JDomReaderTest,testCanReadFromElementOfLargerDocument,18
JDomReaderTest,testISOControlCharactersInValue,3
JDomReaderTest,testIsXXEVulnerableWithExternalGeneralEntity,11
JDomReaderTest,testIsXXEVulnerableWithExternalParameterEntity,11
JDomReaderTest,testNonUnicodeCharacterInCDATA,3
JDomReaderTest,testNonUnicodeCharacterInValue,3
JDomReaderTest,testNullCharacterInValue,3
JDomWriter,addAttribute,3
JDomWriter,createNode,8
JDomWriter,setValue,3
JDomWriter,top,3
JDomWriterTest,createDocumentReaderFor,3
JDomWriterTest,setUp,4
KXml2DomDriver,createParser,3
KXml2Driver,createParser,3
KXml2ReaderTest,createReader,7
KXml2ReaderTest,testIsXXEVulnerableWithExternalGeneralEntity,11
PrettyPrintWriter,addAttribute,8
PrettyPrintWriter,close,3
PrettyPrintWriter,endNode,18
PrettyPrintWriter,endOfLine,6
PrettyPrintWriter,finishTag,11
PrettyPrintWriter,flush,3
PrettyPrintWriter,getNewLine,3
PrettyPrintWriter,setValue,7
PrettyPrintWriter,startNode,12
PrettyPrintWriter,startNode,3
PrettyPrintWriter,writeAttributeValue,3
PrettyPrintWriter,writeText,3
PrettyPrintWriter,writeText,69
1,writeAttributeValue,3
1,writeText,3
2,getNewLine,3
PrettyPrintWriterTest,assertXmlProducedIs,3
PrettyPrintWriterTest,replace,8
PrettyPrintWriterTest,setUp,5
PrettyPrintWriterTest,testAllowsUserToOverrideTextAndAttributeEscapingRules,20
PrettyPrintWriterTest,testAttributesAreResettedForNewNode,20
PrettyPrintWriterTest,testSupportsEmptyNestedTags,8
PrettyPrintWriterTest,testSupportsInvalidUnicodeCharacterslInQuirksMode,11
PrettyPrintWriterTest,testSupportsNestedElements,34
PrettyPrintWriterTest,testSupportsNullInQuirksMode,8
PrettyPrintWriterTest,testSupportsOnlyValidControlCharactersInXml1_0Mode,32
PrettyPrintWriterTest,testSupportsOnlyValidControlCharactersInXml1_1Mode,35
PrettyPrintWriterTest,testSupportsUserDefinedEOL,15
PrettyPrintWriterTest,testThrowsForInvalidUnicodeCharacterslInXml1_0Mode,22
PrettyPrintWriterTest,testThrowsForInvalidUnicodeCharacterslInXml1_1Mode,22
PrettyPrintWriterTest,testThrowsForNullInXml1_0Mode,10
PrettyPrintWriterTest,testThrowsForNullInXml1_1Mode,10
QNameMap,getDefaultNamespace,3
QNameMap,getDefaultPrefix,3
QNameMap,getJavaClassName,9
QNameMap,getQName,9
QNameMap,registerMapping,3
QNameMap,registerMapping,10
QNameMap,setDefaultNamespace,3
QNameMap,setDefaultPrefix,3
SaxWriter,addAttribute,8
SaxWriter,close,3
SaxWriter,endDocument,6
SaxWriter,endNode,16
SaxWriter,flush,3
SaxWriter,flushStartTag,9
SaxWriter,getContentHandler,3
SaxWriter,getDTDHandler,3
SaxWriter,getEntityResolver,3
SaxWriter,getErrorHandler,3
SaxWriter,getFeature,13
SaxWriter,getProperty,7
SaxWriter,parse,27
SaxWriter,parse,3
SaxWriter,parse,3
SaxWriter,setContentHandler,7
SaxWriter,setDTDHandler,7
SaxWriter,setEntityResolver,7
SaxWriter,setErrorHandler,7
SaxWriter,setFeature,8
SaxWriter,setProperty,30
SaxWriter,setValue,15
SaxWriter,startDocument,12
SaxWriter,startNode,15
TrAXErrorListener,error,3
TrAXErrorListener,fatalError,3
TrAXErrorListener,warning,3
SaxWriterTest,setUp,15
SaxWriterTest,testAllowsStartAndEndDocCallbacksToBeSkipped,20
SaxWriterTest,testEmptySourceList,9
SaxWriterTest,testEmptySourceListAtParse,25
SaxWriterTest,testMarshalsObjectToSAX,23
SaxWriterTest,testMarshalsObjectToTrAX,18
SaxWriterTest,testNullSourceList,9
SaxWriterTest,testNullSourceObject,9
StandardStaxDriverExtension,createInputFactory,5
SimpleStaxDriver,createReader,3
SimpleStaxDriver,createReader,3
SimpleStaxDriver,createReader,3
SimpleStaxDriver,createReader,3
SimpleStaxDriver,createWriter,3
SimpleStaxDriver,createWriter,3
SjsxpDriver,createInputFactory,15
SjsxpDriver,createOutputFactory,13
1,countTestCases,3
1,run,2
SjsxpReaderTest,createDriver,3
SjsxpReaderTest,createReader,4
SjsxpReaderTest,getSpecialCharsInJavaNamesForXml10,3
SjsxpReaderTest,suite,18
SjsxpReaderTest,testNonUnicodeCharacterInCDATA,3
SjsxpReaderTest,testNonUnicodeCharacterInValue,3
SjsxpReaderTest,testNullCharacterInValue,3
1,countTestCases,3
1,run,2
SjsxpWriterTest,assertXmlProducedIs,12
SjsxpWriterTest,getStaxDriver,3
SjsxpWriterTest,getXMLHeader,3
SjsxpWriterTest,suite,18
StandardStaxDriver,createInputFactory,20
StandardStaxDriver,createOutputFactory,18
StandardStaxReaderTest,createDriver,3
StandardStaxReaderTest,createReader,4
StandardStaxReaderTest,getSpecialCharsInJavaNamesForXml10,3
StandardStaxReaderTest,testNonUnicodeCharacterInCDATA,3
StandardStaxReaderTest,testNonUnicodeCharacterInValue,3
StandardStaxReaderTest,testNullCharacterInValue,3
1,close,8
StaxDriver,createInputFactory,5
StaxDriver,createOutputFactory,3
StaxDriver,createParser,3
StaxDriver,createParser,3
StaxDriver,createParser,3
StaxDriver,createReader,14
StaxDriver,createReader,8
StaxDriver,createReader,8
StaxDriver,createReader,13
StaxDriver,createStaxReader,3
StaxDriver,createStaxWriter,3
StaxDriver,createStaxWriter,4
StaxDriver,createWriter,7
StaxDriver,createWriter,7
StaxDriver,getInputFactory,6
StaxDriver,getOutputFactory,6
StaxDriver,getQnameMap,3
StaxDriver,isRepairingNamespace,3
StaxDriver,setQnameMap,3
StaxDriver,setRepairingNamespace,4
StaxDriver,wrapReader,14
MyStaxDriver,createStaxReader,4
MyStaxDriver,createStaxWriter,8
StaxDriverTest,testCanOverloadStaxReaderAndWriterInstantiation,9
StaxReader,appendErrors,3
StaxReader,close,7
StaxReader,getAttribute,3
StaxReader,getAttribute,3
StaxReader,getAttributeCount,3
StaxReader,getAttributeName,3
StaxReader,pullElementName,5
StaxReader,pullNextEvent,21
StaxReader,pullText,3
StaxReaderTest,createDriver,3
StaxReaderTest,createReader,4
StaxReaderTest,getSpecialCharsInJavaNamesForXml10,3
StaxReaderTest,testIsXXEVulnerableWithExternalGeneralEntity,10
StaxReaderTest,testIsXXEVulnerableWithExternalParameterEntity,15
StaxReaderTest,testNonUnicodeCharacterInCDATA,3
StaxReaderTest,testNonUnicodeCharacterInValue,3
StaxReaderTest,testNullCharacterInValue,3
StaxWriter,addAttribute,7
StaxWriter,close,7
StaxWriter,endNode,11
StaxWriter,flush,7
StaxWriter,getQNameMap,3
StaxWriter,getXMLStreamWriter,3
StaxWriter,isNamespaceRepairingMode,3
StaxWriter,setValue,7
